company_id,trade_month,fix_month,trade_date_bd,fix_date_bd,notional_usd,pnl_krw
1349,2023-03-31,2023-04-30,2023-03-31,2023-04-28,21.822674344263095,-155.4409068799107
1349,2023-04-30,2023-05-31,2023-04-28,2023-05-31,82.22047962422423,21.388376011990832
1349,2023-05-31,2023-06-30,2023-05-31,2023-06-30,127.64052944986685,-986.2860031969769
1349,2023-06-30,2023-07-31,2023-06-30,2023-07-31,54.99153574697885,181.49572995739942
1351,2022-10-31,2022-11-30,2022-10-31,2022-11-30,2.7781231872466354,9.192578349903606
1352,2022-10-31,2022-11-30,2022-10-31,2022-11-30,11.112492748986542,36.77031339961442
1354,2022-10-31,2022-11-30,2022-10-31,2022-11-30,60.192669057012914,199.17253091458633
1354,2022-11-30,2023-01-31,2022-11-30,2023-01-31,19.352304015442073,59.93113122219843
1354,2023-01-31,2023-02-28,2023-01-31,2023-02-28,16.510655569055913,79.42241656821876
1354,2023-02-28,2023-03-31,2023-02-28,2023-03-31,191.43667430548084,160.05864370690907
1354,2023-03-31,2023-04-30,2023-03-31,2023-04-28,231.86591490780495,-1651.5596355991192
1354,2023-04-30,2023-05-31,2023-04-28,2023-05-31,59.38145750638416,15.447160453104487
1354,2023-05-31,2023-06-30,2023-05-31,2023-06-30,82.05462607491441,-634.0410020551996
1354,2023-06-30,2023-07-31,2023-06-30,2023-07-31,16.497460724092974,54.44871898721758
1356,2022-10-31,2022-11-30,2022-10-31,2022-11-30,2.7781231872466354,9.192578349903606
1359,2022-10-31,2023-02-28,2022-10-31,2023-02-28,2.7781231872466354,42.0477272938909
1359,2023-02-28,2023-03-31,2023-02-28,2023-03-31,5.469619265870655,4.573104105911499
1359,2023-03-31,2023-04-30,2023-03-31,2023-04-28,2.727834293032887,-19.430113359988837
1359,2023-04-30,2023-06-30,2023-04-28,2023-06-30,2.740682654140694,-15.055011601629877
1359,2023-06-30,2023-10-31,2023-06-30,2023-10-31,5.499153574697658,-12.064464508740238
1361,2022-10-31,2022-11-30,2022-10-31,2022-11-30,78.71349030532458,260.4563865806129
1361,2022-11-30,2022-12-31,2022-11-30,2022-12-30,161.26920012869058,435.5337868405281
1361,2022-12-31,2023-01-31,2022-12-30,2023-01-31,243.16190617793032,-382.4805516614263
1361,2023-01-31,2023-02-28,2023-01-31,2023-02-28,119.24362355429764,573.6063418816037
1361,2023-02-28,2023-03-31,2023-02-28,2023-03-31,177.76262614080363,148.62588344212986
1361,2023-03-31,2023-05-31,2023-03-31,2023-05-31,145.48449562842663,-714.3875815238184
1361,2023-05-31,2023-06-30,2023-05-31,2023-06-30,196.01938451229552,-1514.6535049096433
1361,2023-06-30,2023-07-31,2023-06-30,2023-07-31,21.996614298790632,72.59829198295678
1361,2023-07-31,2023-08-31,2023-07-31,2023-08-31,173.3026841834275,-396.78749177647893
1361,2023-08-31,2023-09-30,2023-08-31,2023-09-27,155.10267513269918,-481.3614925077332
1361,2023-09-30,2023-10-31,2023-09-27,2023-10-31,168.95918789753023,-1026.6903474381536
1361,2023-10-31,2023-11-30,2023-10-31,2023-11-30,160.42485670051568,860.8074881182775
1361,2023-11-30,2023-12-31,2023-11-30,2023-12-29,209.43578400977276,-607.8820308083898
1361,2023-12-31,2024-01-31,2023-12-29,2024-01-31,159.48796615661294,-721.1802610047012
1361,2024-01-31,2024-02-29,2024-01-31,2024-02-29,82.21494352242821,-334.0686308167376
1361,2024-02-29,2024-03-31,2024-02-29,2024-03-29,114.40823433234625,143.35341904854997
1361,2024-03-31,2024-05-31,2024-03-29,2024-05-31,150.57869367687718,409.63442022751
1361,2024-05-31,2024-06-30,2024-05-31,2024-06-28,154.48343425983361,100.61108414806314
1361,2024-06-30,2024-07-31,2024-06-28,2024-07-31,163.18736964858024,1779.9041389234724
1361,2024-07-31,2024-08-31,2024-07-31,2024-08-30,183.71209837878243,-809.0354175805905
1361,2024-08-31,2024-09-30,2024-08-30,2024-09-30,134.7178814206418,-679.713269821319
1361,2024-09-30,2024-10-31,2024-09-30,2024-10-31,193.6301130868459,-1323.0489561749112
1361,2024-10-31,2024-11-30,2024-10-31,2024-11-29,271.3748773806512,476.0859245012729
1361,2024-11-30,2024-12-31,2024-11-29,2024-12-31,139.74316023416907,673.9591725557408
1365,2022-10-31,2022-11-30,2022-10-31,2022-11-30,2.7781231872466354,9.192578349903606
1365,2022-11-30,2023-01-31,2022-11-30,2023-01-31,179.6999658576838,556.5033613490084
1365,2023-01-31,2023-02-28,2023-01-31,2023-02-28,133.00250319517812,639.7916890217887
1365,2023-02-28,2023-03-31,2023-02-28,2023-03-31,123.06643348209482,102.89484238301297
1365,2023-03-31,2023-04-30,2023-03-31,2023-04-28,254.59786734974662,-1813.4772469323661
1365,2023-04-30,2023-05-31,2023-04-28,2023-05-31,169.00876367201644,43.964995135758926
1365,2023-05-31,2023-06-30,2023-05-31,2023-06-30,227.92951687476224,-1761.2250057088877
1365,2023-06-30,2023-07-31,2023-06-30,2023-07-31,307.0360745872986,1013.3511589288134
1365,2023-07-31,2023-08-31,2023-07-31,2023-08-31,218.9086537053821,-501.20525277028923
1365,2023-08-31,2023-09-30,2023-08-31,2023-09-27,2.737106031753402,-8.49461457366553
1365,2023-09-30,2023-10-31,2023-09-27,2023-10-31,5.479757445325079,-33.29806532231712
1365,2023-10-31,2023-11-30,2023-10-31,2023-11-30,2.7501404005801553,14.75669979631272
1365,2023-11-30,2023-12-31,2023-11-30,2023-12-29,16.390626574677192,-47.573376324132894
1367,2022-10-31,2022-11-30,2022-10-31,2022-11-30,263.9217027884412,873.2949432408785
1367,2022-11-30,2022-12-31,2022-11-30,2022-12-30,96.76152007721436,261.32027210431687
1367,2022-12-31,2023-01-31,2022-12-30,2023-01-31,24.77498666718433,-38.969716584370126
1367,2023-01-31,2023-02-28,2023-01-31,2023-02-28,3008.608348139185,14472.52924132038
1367,2023-02-28,2023-04-30,2023-02-28,2023-04-28,136.74048164677203,-590.672788852761
1367,2023-04-30,2023-05-31,2023-04-28,2023-05-31,1169.3579324334048,304.190236614979
1367,2023-05-31,2023-07-31,2023-05-31,2023-07-31,396.5973593620863,-974.1850909577264
1367,2023-07-31,2023-08-31,2023-07-31,2023-08-31,59.28776037854098,-135.7430892919533
1367,2023-08-31,2023-09-30,2023-08-31,2023-09-27,63.86580740758202,-198.20767338553722
1367,2023-09-30,2023-10-31,2023-09-27,2023-10-31,73.0634326043374,-443.9742042975799
1367,2023-10-31,2023-11-30,2023-10-31,2023-11-30,13.750702002900775,73.7834989815636
1367,2023-11-30,2023-12-31,2023-11-30,2023-12-29,177.5651212256769,-515.3782435114609
1367,2023-12-31,2024-01-31,2023-12-29,2024-01-31,104.80637776005993,-473.91845723166074
1367,2024-01-31,2024-02-29,2024-01-31,2024-02-29,54.80996234828548,-222.71242054449175
1368,2022-10-31,2022-11-30,2022-10-31,2022-11-30,1037.1659899054478,3431.8959172974696
1368,2022-11-30,2022-12-31,2022-11-30,2022-12-30,1916.7996358152834,5176.630152161677
1368,2022-12-31,2023-01-31,2022-12-30,2023-01-31,1174.5178864443362,-1847.453230666502
1368,2023-01-31,2023-02-28,2023-01-31,2023-02-28,1174.0910626884627,5647.816289295759
1369,2022-10-31,2022-11-30,2022-10-31,2022-11-30,13.890615936233175,45.96289174951802
1369,2022-11-30,2022-12-31,2022-11-30,2022-12-30,24.881533734139804,67.19664139825012
1370,2022-10-31,2022-11-30,2022-10-31,2022-11-30,134.27595405025957,444.3079535786926
1370,2022-11-30,2022-12-31,2022-11-30,2022-12-30,202.73842301892532,547.5281891709496
1370,2022-12-31,2023-01-31,2022-12-30,2023-01-31,201.8702617326214,-317.53102402080674
1370,2023-01-31,2023-02-28,2023-01-31,2023-02-28,45.86293213626832,220.61782380061678
1370,2023-02-28,2023-03-31,2023-02-28,2023-03-31,168.64659403101882,141.00404326561036
1370,2023-03-31,2023-05-31,2023-03-31,2023-05-31,54.55668586065999,-267.8953430714319
1370,2023-05-31,2023-06-30,2023-05-31,2023-06-30,2.735154202497034,-21.13470006850578
1370,2023-06-30,2023-07-31,2023-06-30,2023-07-31,10.998307149395316,36.29914599147839
1370,2023-07-31,2023-09-30,2023-07-31,2023-09-27,59.28776037854098,-201.50354236924568
1370,2023-09-30,2023-10-31,2023-09-27,2023-10-31,2.7398787226625396,-16.64903266115856
1372,2022-10-31,2022-11-30,2022-10-31,2022-11-30,8.334369561739907,27.57773504971082
1372,2022-11-30,2023-01-31,2022-11-30,2023-01-31,13.823074296744336,42.80795087299887
1372,2023-01-31,2023-02-28,2023-01-31,2023-02-28,16.510655569055913,79.42241656821876
1373,2022-10-31,2022-11-30,2022-10-31,2022-11-30,22.224985497973083,73.54062679922885
1374,2022-10-31,2022-11-30,2022-10-31,2022-11-30,97.23431155363625,321.74024224663947
1377,2022-11-30,2022-12-31,2022-11-30,2022-12-30,13.823074296744336,37.33146744347229
1378,2022-11-30,2022-12-31,2022-11-30,2022-12-30,46.07691432248303,124.43822481157946
1378,2022-12-31,2023-01-31,2022-12-30,2023-01-31,1174.5178864443362,-1847.453230666502
1379,2024-05-31,2024-07-31,2024-05-31,2024-07-31,2.7261782516440105,36.80656839333253
1379,2024-07-31,2024-10-31,2024-07-31,2024-10-31,2.688469732372315,-33.22925722626746
1379,2024-10-31,2024-12-31,2024-10-31,2024-12-31,2.7137487738064,23.143342295208726
1381,2022-11-30,2022-12-31,2022-11-30,2022-12-30,11.05845943739547,29.865173954777838
1381,2022-12-31,2023-01-31,2022-12-30,2023-01-31,5.505552592707629,-8.659937018748918
1383,2022-11-30,2022-12-31,2022-11-30,2022-12-30,2.7646148593488675,7.466293488694459
1383,2022-12-31,2023-01-31,2022-12-30,2023-01-31,8.258328889061444,-12.989905528123376
1383,2023-01-31,2023-02-28,2023-01-31,2023-02-28,13.758879640879927,66.1853471401823
1383,2023-02-28,2023-03-31,2023-02-28,2023-03-31,2.7348096329353275,2.2865520529557495
1383,2023-03-31,2023-04-30,2023-03-31,2023-04-28,45.46390488388332,-323.83522266649396
1383,2023-04-30,2023-06-30,2023-04-28,2023-06-30,5.481365308281388,-30.110023203259754
1383,2023-06-30,2023-07-31,2023-06-30,2023-07-31,0.0,0.0
1384,2022-11-30,2022-12-31,2022-11-30,2022-12-30,161.26920012869058,435.5337868405281
1384,2022-12-31,2023-01-31,2022-12-30,2023-01-31,5.505552592707629,-8.659937018748918
1384,2023-01-31,2023-02-28,2023-01-31,2023-02-28,123.82991676792447,595.6681242616654
1384,2023-02-28,2023-03-31,2023-02-28,2023-03-31,59.25420871360121,49.54196114737662
1384,2023-03-31,2023-04-30,2023-03-31,2023-04-28,24.55050863729598,-174.8710202398995
1384,2023-04-30,2023-05-31,2023-04-28,2023-05-31,228.39022117840062,59.41215558886342
1384,2023-05-31,2023-06-30,2023-05-31,2023-06-30,59.261674387438184,-457.9185014843108
1384,2023-06-30,2023-07-31,2023-06-30,2023-07-31,82.48730362046827,272.24359493609916
1385,2022-11-30,2022-12-31,2022-11-30,2022-12-30,16.587689156093205,44.79776093216676
1386,2022-11-30,2022-12-31,2022-11-30,2022-12-30,82.93844578046945,223.98880466084304
1386,2022-12-31,2023-02-28,2022-12-30,2023-02-28,165.16657778123567,857.2973243709375
1386,2023-02-28,2023-03-31,2023-02-28,2023-03-31,113.95040137231001,95.27300220649349
1386,2023-03-31,2023-04-30,2023-03-31,2023-04-28,240.9586958845816,-1716.3266801324178
1386,2023-04-30,2023-05-31,2023-04-28,2023-05-31,95.92389289492826,24.953105347322634
1386,2023-05-31,2023-06-30,2023-05-31,2023-06-30,191.46079417480027,-1479.4290047954655
1386,2023-06-30,2023-07-31,2023-06-30,2023-07-31,77.90467564155337,257.11895077298254
1387,2022-11-30,2022-12-31,2022-11-30,2022-12-30,8109.536920756968,21901.127566837866
1387,2022-12-31,2023-01-31,2022-12-30,2023-01-31,9542.957827360231,-15010.557499165327
1388,2022-11-30,2023-03-31,2022-11-30,2023-03-31,2.7646148593488675,35.01481656657178
1388,2023-03-31,2023-05-31,2023-03-31,2023-05-31,8.183502879098661,-40.18430146071313
1388,2023-05-31,2023-07-31,2023-05-31,2023-07-31,2.735154202497034,-6.718517868673698
1388,2023-07-31,2023-08-31,2023-07-31,2023-08-31,319.2417866536822,-730.9243269566716
1388,2023-08-31,2023-09-30,2023-08-31,2023-09-27,802.8844359810266,-2491.7536082753113
1388,2023-09-30,2023-10-31,2023-09-27,2023-10-31,228.32322688855436,-1387.4193884299373
1388,2023-10-31,2023-11-30,2023-10-31,2023-11-30,229.17836671502238,1229.7249830261107
1388,2023-11-30,2023-12-31,2023-11-30,2023-12-29,195.77692853087453,-568.2375505382774
1388,2023-12-31,2024-01-31,2023-12-29,2024-01-31,191.38555938793553,-865.4163132056414
1388,2024-01-31,2024-02-29,2024-01-31,2024-02-29,730.7994979771357,-2969.498940593207
1388,2024-02-29,2024-03-31,2024-02-29,2024-03-29,5.491595247952394,6.880964114330115
1388,2024-03-31,2024-04-30,2024-03-29,2024-04-30,5.475588860977126,1.336072555480202
1388,2024-04-30,2024-06-30,2024-04-30,2024-06-28,10.929307942348261,34.123527328581645
1388,2024-06-30,2024-07-31,2024-06-28,2024-07-31,8.159368482428675,88.99520694616994
1388,2024-07-31,2024-08-31,2024-07-31,2024-08-30,10.75387892948926,-47.35817078520335
1388,2024-08-31,2024-12-31,2024-08-30,2024-12-31,10.777430513650899,5.837239386418772
1392,2022-11-30,2022-12-31,2022-11-30,2022-12-30,2.7646148593488675,7.466293488694459
1392,2022-12-31,2023-01-31,2022-12-30,2023-01-31,87.17124938454106,-137.1156694635302
1392,2023-01-31,2023-02-28,2023-01-31,2023-02-28,13.758879640879927,66.1853471401823
1396,2022-11-30,2022-12-31,2022-11-30,2022-12-30,105.97690294171096,286.2079170666328
1396,2022-12-31,2023-01-31,2022-12-30,2023-01-31,155.99065679338926,-245.36488219789612
1396,2023-01-31,2023-02-28,2023-01-31,2023-02-28,133.00250319517812,639.7916890217887
1396,2023-02-28,2023-03-31,2023-02-28,2023-03-31,113.95040137231001,95.27300220649349
1396,2023-03-31,2023-04-30,2023-03-31,2023-04-28,190.94840051230995,-1360.1079351992746
1398,2022-11-30,2022-12-31,2022-11-30,2022-12-30,9488.158197285653,25624.3192532003
1399,2022-11-30,2022-12-31,2022-11-30,2022-12-30,2.7646148593488675,7.466293488694459
1399,2022-12-31,2023-01-31,2022-12-30,2023-01-31,2.7527762963538147,-4.329968509374459
1399,2023-01-31,2023-02-28,2023-01-31,2023-02-28,13.758879640879927,66.1853471401823
1400,2022-11-30,2023-11-30,2022-11-30,2023-11-30,11.05845943739547,122.53268347656945
1401,2022-11-30,2022-12-31,2022-11-30,2022-12-30,50.68460575473133,136.8820472927374
1402,2022-11-30,2022-12-31,2022-11-30,2022-12-30,1990.522698731256,5375.731311860203
1402,2022-12-31,2023-01-31,2022-12-30,2023-01-31,2055.4063012775887,-3233.0431536663787
1402,2023-01-31,2023-02-28,2023-01-31,2023-02-28,2861.8469653031275,13766.552205158412
1402,2023-02-28,2023-03-31,2023-02-28,2023-03-31,1896.1346788352282,1585.342756716043
1402,2023-03-31,2023-04-30,2023-03-31,2023-04-28,1527.5872040984711,-10880.863481594137
1402,2023-04-30,2023-05-31,2023-04-28,2023-05-31,1315.5276739875803,342.2140161918514
1402,2023-05-31,2023-06-30,2023-05-31,2023-06-30,1969.3110257979351,-15216.984049324707
1402,2023-06-30,2023-07-31,2023-06-30,2023-07-31,1026.5086672769328,3387.9202925381037
1402,2023-07-31,2023-08-31,2023-07-31,2023-08-31,2553.934293229444,-5847.394615653342
1402,2023-08-31,2023-09-30,2023-08-31,2023-09-27,2408.65330794308,-7475.260824825934
1402,2023-09-30,2023-10-31,2023-09-27,2023-10-31,77.62989714210849,-471.7225920661787
1405,2022-11-30,2022-12-31,2022-11-30,2022-12-30,8.293844578046603,22.39888046608338
1405,2022-12-31,2023-01-31,2022-12-30,2023-01-31,5.505552592707629,-8.659937018748918
1406,2022-11-30,2022-12-31,2022-11-30,2022-12-30,156.6615086964423,423.0899643593702
1406,2022-12-31,2023-01-31,2022-12-30,2023-01-31,50.46756543315535,-79.38275600520168
1413,2022-12-31,2023-01-31,2022-12-30,2023-01-31,8.258328889061444,-12.989905528123376
1413,2023-01-31,2023-02-28,2023-01-31,2023-02-28,5.503551856351971,26.474138856072923
1413,2023-02-28,2023-03-31,2023-02-28,2023-03-31,8.204428898805983,6.859656158867248
1413,2023-03-31,2023-04-30,2023-03-31,2023-04-28,8.183502879098661,-58.29034007996651
1413,2023-04-30,2023-05-31,2023-04-28,2023-05-31,2.740682654140694,0.7129458670663316
1413,2023-05-31,2023-06-30,2023-05-31,2023-06-30,5.470308404994068,-42.26940013701156
1413,2023-06-30,2023-07-31,2023-06-30,2023-07-31,5.499153574697658,18.149572995739195
1413,2023-07-31,2023-08-31,2023-07-31,2023-08-31,10.945432685268653,-25.060262638513425
1413,2023-08-31,2023-09-30,2023-08-31,2023-09-27,13.685530158767008,-42.47307286832764
1413,2023-09-30,2023-11-30,2023-09-27,2023-11-30,5.479757445325079,6.897314694582624
1413,2023-11-30,2023-12-31,2023-11-30,2023-12-29,5.463542191559064,-15.857792108044297
1416,2022-11-30,2022-12-31,2022-11-30,2022-12-30,19.352304015442073,52.264054420861214
1416,2022-12-31,2023-01-31,2022-12-30,2023-01-31,105.5230913602339,-165.98212619269444
1416,2023-01-31,2023-02-28,2023-01-31,2023-02-28,82.55327784528298,397.11208284111024
1416,2023-02-28,2023-03-31,2023-02-28,2023-03-31,21.87847706348262,18.292416423645996
1418,2022-11-30,2022-12-31,2022-11-30,2022-12-30,138.2307429674491,373.3146744347384
1418,2022-12-31,2023-01-31,2022-12-30,2023-01-31,55.05552592707856,-86.59937018749275
1418,2023-01-31,2023-02-28,2023-01-31,2023-02-28,123.82991676792447,595.6681242616654
1418,2023-02-28,2023-03-31,2023-02-28,2023-03-31,205.11072247015804,171.4914039716883
1418,2023-03-31,2023-04-30,2023-03-31,2023-04-28,2.727834293032887,-19.430113359988837
1418,2023-04-30,2023-05-31,2023-04-28,2023-05-31,274.0682654140807,71.2945867066361
1418,2023-05-31,2023-06-30,2023-05-31,2023-06-30,68.37885506242867,-528.3675017126662
1418,2023-06-30,2023-07-31,2023-06-30,2023-07-31,238.296654903575,786.4814964820641
1418,2023-07-31,2023-08-31,2023-07-31,2023-08-31,54.72716342634553,-125.30131319257231
1418,2023-08-31,2023-10-31,2023-08-31,2023-10-31,16.422636190520414,-118.06363651672837
1420,2022-11-30,2022-12-31,2022-11-30,2022-12-30,19.352304015442073,52.264054420861214
1420,2022-12-31,2023-01-31,2022-12-30,2023-01-31,13.763881481769072,-21.649842546872293
1422,2022-11-30,2022-12-31,2022-11-30,2022-12-30,2.7646148593488675,7.466293488694459
1422,2022-12-31,2023-01-31,2022-12-30,2023-01-31,3281.309345253864,-5161.32246317454
1422,2023-01-31,2023-02-28,2023-01-31,2023-02-28,2766.45206645969,13307.667131653132
1422,2023-02-28,2023-03-31,2023-02-28,2023-03-31,5790.503596135274,4841.392880125147
1422,2023-03-31,2023-04-30,2023-03-31,2023-04-28,4728.246107923839,-33678.86315731518
1422,2023-04-30,2023-05-31,2023-04-28,2023-05-31,5181.717338095525,1347.9429860001258
1422,2023-05-31,2023-06-30,2023-05-31,2023-06-30,3355.122488396482,-25925.232084034684
1422,2023-06-30,2023-07-31,2023-06-30,2023-07-31,4545.96695508356,15003.647009811604
1422,2023-07-31,2023-08-31,2023-07-31,2023-08-31,3276.332850457201,-7501.371949795287
1422,2023-08-31,2023-09-30,2023-08-31,2023-09-27,2810.0955259335933,-8721.13762896359
1422,2023-09-30,2023-10-31,2023-09-27,2023-10-31,3828.523868467259,-23264.24830519306
1422,2023-10-31,2023-11-30,2023-10-31,2023-11-30,2038.770750296828,10939.633449000221
1422,2023-11-30,2023-12-31,2023-11-30,2023-12-29,2403.9585642860743,-6977.428527539741
1422,2023-12-31,2024-01-31,2023-12-29,2024-01-31,141.2607700244286,-638.759659747021
1422,2024-01-31,2024-02-29,2024-01-31,2024-02-29,141.59240273307083,-575.340419739937
1422,2024-02-29,2024-03-31,2024-02-29,2024-03-29,146.4425399454032,183.49237638214396
1422,2024-03-31,2024-04-30,2024-03-29,2024-04-30,141.45271224191492,34.51520768323997
1425,2022-11-30,2022-12-31,2022-11-30,2022-12-30,11.05845943739547,29.865173954777838
1425,2022-12-31,2023-01-31,2022-12-30,2023-01-31,160.57861728731248,-252.5814963801872
1426,2022-12-31,2023-01-31,2022-12-30,2023-01-31,5.505552592707629,-8.659937018748918
1426,2023-01-31,2023-02-28,2023-01-31,2023-02-28,8.255327784527957,39.71120828410938
1426,2023-02-28,2023-03-31,2023-02-28,2023-03-31,10.93923853174131,9.146208211822998
1426,2023-03-31,2023-04-30,2023-03-31,2023-04-28,8.183502879098661,-58.29034007996651
1426,2023-04-30,2023-05-31,2023-04-28,2023-05-31,13.70341327070347,3.5647293353316574
1426,2023-05-31,2023-06-30,2023-05-31,2023-06-30,91.17180674990489,-704.490002283555
1426,2023-06-30,2023-07-31,2023-06-30,2023-07-31,132.8962113885322,438.6146807303819
1427,2022-11-30,2022-12-31,2022-11-30,2022-12-30,2.7646148593488675,7.466293488694459
1427,2022-12-31,2023-01-31,2022-12-30,2023-01-31,2.7527762963538147,-4.329968509374459
1429,2022-11-30,2022-12-31,2022-11-30,2022-12-30,2.7646148593488675,7.466293488694459
1429,2022-12-31,2023-07-31,2022-12-30,2023-07-31,2.7527762963538147,12.57939875340184
1429,2023-07-31,2023-08-31,2023-07-31,2023-08-31,2.736358171317163,-6.265065659628356
1429,2023-08-31,2023-09-30,2023-08-31,2023-09-27,5.474212063506804,-16.98922914733106
1429,2023-09-30,2023-12-31,2023-09-27,2023-12-29,2.7398787226625396,0.9083051076253332
1429,2023-12-31,2024-01-31,2023-12-29,2024-01-31,8.202238259482613,-37.08927056595453
1429,2024-01-31,2024-02-29,2024-01-31,2024-02-29,2.740498117414161,-11.13562102722413
1429,2024-02-29,2024-03-31,2024-02-29,2024-03-29,2.745797623976197,3.4404820571650574
1429,2024-03-31,2024-05-31,2024-03-29,2024-05-31,2.737794430488563,7.447898549590784
1429,2024-05-31,2024-08-31,2024-05-31,2024-08-30,2.7261782516440105,30.15880972047671
1429,2024-08-31,2024-09-30,2024-08-30,2024-09-30,5.388715256825449,-27.18853079285164
1429,2024-09-30,2024-11-30,2024-09-30,2024-11-29,5.4036310628885,-16.951143199817032
1430,2022-11-30,2022-12-31,2022-11-30,2022-12-30,5.529229718697735,14.932586977388919
1430,2022-12-31,2023-01-31,2022-12-30,2023-01-31,178.93045926300533,-281.44795310935143
1431,2022-11-30,2022-12-31,2022-11-30,2022-12-30,8.293844578046603,22.39888046608338
1431,2022-12-31,2023-01-31,2022-12-30,2023-01-31,22.022210370830518,-34.63974807499567
1431,2023-01-31,2023-02-28,2023-01-31,2023-02-28,19.2624314972319,92.65948599625524
1431,2023-02-28,2023-03-31,2023-02-28,2023-03-31,63.81222476849361,53.35288123563635
1431,2023-03-31,2023-04-30,2023-03-31,2023-04-28,131.84532416326164,-939.1221457328325
1431,2023-04-30,2023-05-31,2023-04-28,2023-05-31,10.962730616562776,2.8517834682653262
1431,2023-05-31,2023-06-30,2023-05-31,2023-06-30,54.70308404994294,-422.69400137013304
1431,2023-06-30,2023-07-31,2023-06-30,2023-07-31,5.499153574697658,18.149572995739195
1432,2022-11-30,2022-12-31,2022-11-30,2022-12-30,16.587689156093205,44.79776093216676
1432,2022-12-31,2023-01-31,2022-12-30,2023-01-31,8.258328889061444,-12.989905528123376
1432,2023-01-31,2023-02-28,2023-01-31,2023-02-28,5.503551856351971,26.474138856072923
1432,2023-02-28,2023-03-31,2023-02-28,2023-03-31,123.06643348209482,102.89484238301297
1432,2023-03-31,2023-04-30,2023-03-31,2023-04-28,24.55050863729598,-174.8710202398995
1432,2023-04-30,2023-05-31,2023-04-28,2023-05-31,105.05950174206428,27.329591570877174
1432,2023-05-31,2023-06-30,2023-05-31,2023-06-30,63.82026472493342,-493.14300159848847
1432,2023-06-30,2023-07-31,2023-06-30,2023-07-31,146.6440953252769,483.98861321973175
1432,2023-07-31,2023-08-31,2023-07-31,2023-08-31,82.09074513951829,-187.95196978885846
1432,2023-08-31,2023-10-31,2023-08-31,2023-10-31,21.896848254027216,-157.41818202230448
1432,2023-10-31,2023-11-30,2023-10-31,2023-11-30,19.25098280406109,103.29689857418906
1432,2023-11-30,2023-12-31,2023-11-30,2023-12-29,132.03560296268282,-383.2299759444196
1432,2023-12-31,2024-01-31,2023-12-29,2024-01-31,0.0,-0.0
1432,2024-01-31,2024-02-29,2024-01-31,2024-02-29,100.48493097185671,-408.3061043315682
1432,2024-02-29,2024-03-31,2024-02-29,2024-03-29,45.7632937329385,57.341367619419984
1433,2022-11-30,2022-12-31,2022-11-30,2022-12-30,119.79997723845587,323.5393845101066
1433,2022-12-31,2023-01-31,2022-12-30,2023-01-31,807.481046930481,-1270.12409608322
1439,2022-11-30,2023-04-30,2022-11-30,2023-04-28,2.7646148593488675,20.761140298091203
1443,2022-11-30,2022-12-31,2022-11-30,2022-12-30,1039.4951871152114,2807.3263517492173
1443,2022-12-31,2023-02-28,2022-12-30,2023-02-28,2.7527762963538147,14.288288739515037
1443,2023-02-28,2023-03-31,2023-02-28,2023-03-31,5.469619265870655,4.573104105911499
1443,2023-03-31,2023-04-30,2023-03-31,2023-04-28,24.55050863729598,-174.8710202398995
1443,2023-04-30,2023-05-31,2023-04-28,2023-05-31,5.481365308281388,1.4258917341326631
1443,2023-05-31,2023-06-30,2023-05-31,2023-06-30,24.616387822473303,-190.212300616552
1443,2023-06-30,2023-07-31,2023-06-30,2023-07-31,8.248730362046487,27.22435949360879
1443,2023-07-31,2023-08-31,2023-07-31,2023-08-31,5.472716342634326,-12.530131319256713
1443,2023-08-31,2023-09-30,2023-08-31,2023-09-27,5.474212063506804,-16.98922914733106
1443,2023-09-30,2023-10-31,2023-09-27,2023-10-31,8.219636167987618,-49.94709798347568
1443,2023-10-31,2023-11-30,2023-10-31,2023-11-30,55.002808011605374,295.1339959262666
1443,2023-11-30,2023-12-31,2023-11-30,2023-12-29,24.585939862015785,-71.36006448619932
1443,2023-12-31,2024-01-31,2023-12-29,2024-01-31,16.404476518965225,-74.17854113190906
1443,2024-01-31,2024-02-29,2024-01-31,2024-02-29,21.92398493931329,-89.08496821779303
1443,2024-02-29,2024-03-31,2024-02-29,2024-03-29,24.712178615785767,30.964338514485508
1443,2024-03-31,2024-04-30,2024-03-29,2024-04-30,50.19289789229239,12.247331758569024
1443,2024-04-30,2024-05-31,2024-04-30,2024-05-31,16.393961913522393,8.80811230373523
1443,2024-05-31,2024-06-30,2024-05-31,2024-06-28,10.904713006576042,7.101958881039459
1443,2024-06-30,2024-07-31,2024-06-28,2024-07-31,90.6596498047668,988.8356327352624
1443,2024-07-31,2024-08-31,2024-07-31,2024-08-30,44.80782887287376,-197.3257116050221
1443,2024-08-31,2024-09-30,2024-08-30,2024-09-30,21.554861027301797,-108.75412317140656
1443,2024-09-30,2024-10-31,2024-09-30,2024-10-31,76.55144005759024,-523.0658663947322
1443,2024-10-31,2024-11-30,2024-10-31,2024-11-29,21.7099901904512,38.08687396010027
1443,2024-11-30,2024-12-31,2024-11-29,2024-12-31,10.818825308451354,52.17748432689392
1446,2022-11-30,2022-12-31,2022-11-30,2022-12-30,5.529229718697735,14.932586977388919
1446,2022-12-31,2023-01-31,2022-12-30,2023-01-31,2.7527762963538147,-4.329968509374459
1447,2023-10-31,2023-12-31,2023-10-31,2023-12-29,2.7501404005801553,12.206833166004147
1447,2023-12-31,2024-02-29,2023-12-29,2024-02-29,2.734079419827538,-18.139656749176442
